id,mahalle,fiyat,brut,net,kat,bina_kat,banyo_sayi,isitma,oda_sayisi,site_ici,tarih,bina_yasi,balkon,asansor,cephe_K,cephe_B,cephe_D,cephe_G,deniz_man,nizam,longitude,latitude
717,Batikent,557000,200,149,3,11,1,1,2,0,2021/09/07,7,0,0,0,1,0,0,1,0,34.562,36.781
718,Batikent,650000,140,139,5,8,2,1,1,0,2021/08/19,0,0,0,0,0,0,0,1,0,34.559,36.780
719,Batikent,1150000,210,160,3,13,2,2,2,0,2021/08/19,6,0,0,0,1,0,0,1,0,34.558,36.779
720,Batikent,749000,195,165,7,10,2,2,2,1,2021/09/05,6,0,0,0,0,1,0,1,0,34.565,36.784
721,Batikent,375000,65,55,5,8,1,0,0,0,2021/08/11,0,0,0,0,1,0,1,1,0,34.566,36.784
722,Batikent,500000,95,80,5,8,1,0,1,0,2021/08/11,0,0,0,0,1,0,1,1,0,34.566,36.784
723,Batikent,370000,155,140,8,10,1,0,2,0,2021/08/27,9,0,0,0,1,0,0,1,0,34.564,36.783
724,Batikent,520000,200,170,7,10,3,1,2,0,2021/08/18,8,0,0,0,0,1,0,1,0,34.562,36.783
725,Batikent,750000,160,140,4,11,2,1,2,0,2021/09/02,0,0,0,0,0,1,0,1,0,34.562,36.782
726,Batikent,535000,180,140,4,11,1,2,2,0,2021/08/28,6,0,0,1,0,1,0,1,0,34.560,36.781
727,Batikent,935000,225,200,8,13,2,1,3,0,2021/08/19,6,0,0,0,1,0,0,1,0,34.560,36.781
728,Batikent,580000,170,135,1,14,2,1,2,0,2021/08/28,7,0,0,1,1,0,0,1,0,34.558,36.781
729,Batikent,930000,197,165,6,13,2,2,2,0,2021/09/09,6,0,0,0,0,1,0,1,0,34.558,36.781
730,Batikent,630000,125,100,6,5,1,1,1,1,2021/08/21,4,0,0,0,0,1,0,1,0,34.565,36.784
731,Batikent,375000,65,60,4,8,1,0,0,1,2021/09/10,0,0,0,0,1,0,1,1,0,34.565,36.784
732,Batikent,500000,110,95,4,9,1,0,1,0,2021/09/04,0,0,0,0,0,0,0,1,0,34.565,36.785
733,Batikent,390000,185,140,3,11,1,1,2,0,2021/08/19,9,0,0,1,0,0,0,1,0,34.565,36.785
734,Batikent,749000,170,145,4,10,2,1,2,0,2021/08/13,0,0,0,0,0,0,0,1,0,34.563,36.785
735,Batikent,749000,170,140,3,11,2,1,2,1,2021/08/18,0,0,0,0,0,1,0,1,0,34.562,36.784
736,Batikent,2000000,286,225,9,19,3,2,4,0,2021/09/08,0,0,0,0,1,0,0,1,0,34.562,36.784
737,Batikent,335000,170,130,3,12,1,0,2,0,2021/08/26,8,0,0,0,0,1,0,1,0,34.561,36.784
738,Batikent,415000,150,140,10,12,1,1,2,0,2021/09/09,9,0,0,,,,,1,0,34.560,36.784
739,Batikent,890000,220,180,4,9,3,1,3,0,2021/09/06,0,0,0,0,0,1,0,1,0,34.561,36.782
740,Batikent,850000,195,194,5,12,2,2,2,0,2021/08/25,6,0,0,0,1,0,0,1,0,34.561,36.782
741,Batikent,425000,160,159,3,3,1,0,2,1,2021/09/05,6,0,1,1,0,1,0,1,0,34.561,36.782
742,Batikent,370000,170,169,4,11,1,0,2,0,2021/08/19,8,0,0,0,1,0,0,1,0,34.561,36.782
743,Batikent,349000,155,145,8,10,1,1,2,0,2021/09/08,9,0,0,0,1,0,0,1,0,34.561,36.782
744,Batikent,730000,165,140,2,10,2,0,2,0,2021/08/13,0,0,0,0,1,0,0,1,0,34.561,36.782
745,Batikent,200000,100,70,3,3,1,0,1,1,2021/09/01,4,0,1,1,1,0,0,1,0,34.561,36.782
746,Batikent,158000,90,70,3,0,1,0,1,1,2021/08/25,4,0,1,0,0,1,1,1,0,34.561,36.782
747,Batikent,756000,195,165,6,10,2,2,2,0,2021/08/20,6,0,0,0,1,0,0,1,0,34.560,36.782
748,Batikent,765000,195,165,10,10,2,2,2,0,2021/09/01,6,0,0,0,1,0,0,1,0,34.560,36.782
749,Batikent,525000,135,100,4,8,2,1,1,0,2021/08/17,1,0,0,0,1,0,0,1,0,34.560,36.782
750,Batikent,1050000,220,170,1,12,2,1,3,0,2021/09/03,0,0,0,0,1,0,0,1,0,34.560,36.783
751,Batikent,389000,70,69,2,8,2,1,0,0,2021/09/05,1,0,0,1,1,0,0,1,0,34.560,36.783
752,Batikent,710000,170,130,1,10,2,1,2,0,2021/09/02,0,0,0,0,0,0,0,1,0,34.561,36.783
753,Batikent,650000,145,110,6,8,2,2,1,0,2021/08/14,0,0,0,0,0,1,0,1,0,34.560,36.782
754,Batikent,750000,200,170,1,9,2,1,3,0,2021/09/03,0,0,0,0,1,0,0,1,0,34.559,36.782
755,Batikent,370000,70,60,1,8,1,1,0,1,2021/08/18,0,0,0,1,1,1,0,1,0,34.559,36.782
756,Batikent,875000,220,150,6,8,2,1,2,1,2021/08/29,6,2,0,0,0,1,0,1,0,34.556,36.782
757,Batikent,199000,60,50,0,3,1,0,0,1,2021/09/05,4,1,1,,,,,1,,34.555,36.781
758,Batikent,855000,160,150,1,8,2,1,2,0,2021/09/08,6,0,0,0,0,1,0,1,0,34.556,36.782
759,Batikent,193000,50,40,0,4,1,0,0,1,2021/09/09,4,1,1,1,0,1,0,1,0,34.555,36.781
760,Batikent,2400000,450,400,21,22,5,2,5,0,2021/08/30,3,0,0,0,1,0,0,0,0,34.556,36.780
761,Batikent,700000,170,140,2,11,2,2,2,0,2021/09/03,0,0,0,0,0,1,0,1,0,34.556,36.780
762,Batikent,312000,155,125,6,10,1,1,2,0,2021/08/31,9,0,0,0,1,0,0,1,0,34.556,36.781
763,Batikent,2550000,450,410,21,22,5,2,5,0,2021/09/02,1,0,0,0,1,0,0,0,0,34.556,36.781
764,Batikent,267000,160,120,10,10,1,0,2,1,2021/08/31,8,0,0,1,0,0,0,1,0,34.557,36.781
765,Batikent,770000,175,135,4,12,2,1,2,1,2021/09/08,0,0,0,0,0,1,0,1,0,34.558,36.782
766,Batikent,645000,170,150,3,9,2,1,2,0,2021/09/07,6,0,0,0,1,0,0,1,0,34.558,36.782
767,Batikent,850000,210,145,6,10,2,2,3,1,2021/08/30,6,0,0,1,0,0,0,1,0,34.558,36.783
768,Batikent,300000,200,135,10,10,1,0,2,0,2021/08/19,8,0,0,0,1,0,0,1,0,34.558,36.783
769,Batikent,800000,180,150,10,15,2,2,2,0,2021/09/07,6,0,0,0,1,0,0,1,0,34.557,36.783
770,Batikent,790000,175,145,2,10,2,2,2,1,2021/09/09,6,0,0,0,0,1,0,1,0,34.560,36.783
771,Batikent,315000,95,75,1,3,1,0,1,1,2021/08/31,1,0,0,0,0,1,0,1,0,34.561,36.783
772,Batikent,1599000,220,180,4,15,2,1,3,0,2021/09/04,4,0,0,0,0,0,0,1,0,34.559,36.783
773,Batikent,650000,125,115,7,8,2,1,1,1,2021/09/05,0,0,0,0,1,0,0,1,0,34.560,36.783
774,Batikent,420000,120,95,1,4,1,1,1,1,2021/09/09,0,0,0,0,1,0,0,1,0,34.552,36.785
775,Batikent,750000,190,135,2,6,2,1,2,0,2021/08/28,0,0,0,0,0,1,0,1,0,34.552,36.784
776,Batikent,650000,115,90,3,9,2,1,1,1,2021/08/24,0,0,0,0,0,0,0,1,0,34.553,36.785
777,Batikent,1600000,170,160,6,11,2,1,3,0,2021/08/16,3,0,0,0,1,0,0,1,0,34.555,36.785
778,Batikent,725000,200,170,1,12,2,2,2,0,2021/09/06,6,0,0,0,1,0,0,1,0,34.554,36.784
779,Batikent,640000,100,95,1,8,2,1,1,1,2021/08/27,0,0,0,,,,,1,0,34.556,36.785
780,Batikent,310000,100,85,1,5,1,0,1,0,2021/08/31,4,0,0,1,0,1,0,1,0,34.556,36.785
781,Batikent,650000,110,100,7,8,2,1,1,0,2021/09/01,0,0,0,0,0,0,0,1,0,34.557,36.784
782,Batikent,650000,138,120,6,8,2,1,1,0,2021/09/03,0,0,0,0,1,0,0,1,0,34.554,36.781
783,Batikent,799000,206,172,8,8,2,1,2,0,2021/08/17,2,0,0,0,0,0,0,1,0,34.554,36.781
784,Batikent,1300000,220,170,3,14,2,2,3,0,2021/08/12,3,0,0,0,0,1,0,1,0,34.554,36.781
785,Batikent,650000,134,106,6,8,2,1,1,0,2021/08/13,0,0,0,0,0,0,0,1,0,34.554,36.782
786,Batikent,375000,110,90,1,4,1,1,1,1,2021/08/24,0,0,0,0,1,0,1,1,0,34.554,36.782
787,Batikent,650000,140,125,6,8,2,1,1,1,2021/09/06,0,0,0,1,0,1,0,1,0,34.554,36.782
788,Batikent,650000,120,95,5,10,2,1,1,1,2021/08/31,0,0,0,,,,,1,0,34.554,36.783
789,Batikent,980000,215,170,2,13,2,1,3,1,2021/08/24,0,0,0,0,0,1,0,1,0,34.555,36.783
790,Batikent,410000,55,45,7,8,1,0,0,0,2021/08/24,2,0,0,1,1,0,0,1,0,34.556,36.784
791,Batikent,650000,120,110,3,8,2,2,1,0,2021/08/31,0,0,0,1,1,0,0,1,0,34.556,36.784
792,Batikent,550000,100,90,4,10,2,1,1,0,2021/09/07,0,0,0,0,1,0,0,1,0,34.555,36.783
793,Batikent,270000,100,80,0,4,1,0,1,1,2021/08/26,3,1,1,1,0,1,0,1,0,34.555,36.783
794,Batikent,650000,140,100,5,8,2,1,1,0,2021/09/10,0,0,0,0,0,0,0,1,0,34.555,36.783
795,Batikent,865000,220,180,1,10,2,1,4,0,2021/09/10,2,0,0,0,0,1,0,1,0,34.556,36.782
796,Batikent,650000,130,115,5,8,2,1,1,0,2021/08/17,0,0,0,0,1,0,0,1,0,34.556,36.783
797,Batikent,889000,180,175,1,7,2,1,3,1,2021/09/05,6,0,0,0,1,0,0,1,0,34.556,36.783
798,Batikent,500000,100,80,5,8,1,0,1,1,2021/08/29,0,0,0,1,1,0,0,1,0,34.557,36.784
799,Batikent,380000,160,150,2,10,1,0,2,0,2021/08/12,8,0,0,1,0,1,0,1,0,34.555,36.782
1006,Batikent,675000,170,140,8,8,2,1,2,1,2021/09/10,2,0,0,,,,,1,0,34.552,36.784
1007,Batikent,950000,145,140,14,10,2,1,2,0,2021/09/11,1,0,0,0,1,0,0,1,0,34.555,36.783
1008,Batikent,1100000,220,200,6,12,2,2,4,0,2021/09/07,3,0,0,0,1,0,0,1,0,34.558,36.784
1009,Batikent,1800000,286,230,2,19,3,1,4,0,2021/08/30,0,0,0,0,0,0,0,1,0,34.558,36.784
1010,Batikent,775000,175,150,4,10,2,1,2,0,2021/09/02,0,0,0,0,0,0,0,1,0,34.559,36.784
1011,Batikent,950000,225,185,8,15,2,1,3,0,2021/08/18,6,0,0,0,1,0,0,1,0,34.557,36.784
1012,Batikent,650000,115,93,1,7,2,1,1,1,2021/08/17,0,0,0,0,0,0,0,1,0,34.558,36.784
1013,Batikent,770000,155,135,2,10,2,2,2,0,2021/09/08,6,0,0,1,1,0,0,1,0,34.557,36.784
1014,Batikent,1600000,225,180,4,15,2,2,3,0,2021/09/03,3,0,0,1,0,1,1,1,0,34.558,36.785
1015,Batikent,700000,130,100,6,8,2,1,1,1,2021/09/08,0,0,0,0,1,0,0,1,0,34.558,36.785
1016,Batikent,1580000,220,220,6,11,2,2,3,0,2021/09/19,0,0,0,0,1,0,0,1,0,34.557,36.786
1017,Batikent,1600000,170,160,10,14,2,2,3,0,2021/09/14,3,0,0,0,1,0,0,1,0,34.556,36.786
1018,Batikent,1600000,230,165,11,11,2,2,3,0,2021/09/19,2,0,0,0,1,0,0,1,0,34.556,36.786
1019,Batikent,550000,160,148,3,4,1,1,2,1,2021/09/03,6,0,0,0,0,1,0,1,0,34.563,36.789
1020,Batikent,1400000,280,240,12,12,2,1,5,0,2021/08/18,6,0,0,0,1,0,0,0,0,34.563,36.788
1021,Batikent,500000,100,85,6,9,1,0,1,1,2021/09/07,0,0,0,1,0,0,0,1,0,34.562,36.788
1022,Batikent,535000,190,175,7,7,2,1,2,1,2021/08/28,0,0,0,,,,,1,0,34.561,36.788
1023,Batikent,750000,228,175,1,8,2,2,3,1,2021/09/10,6,0,0,1,0,0,0,1,0,34.564,36.786
1024,Batikent,1995000,280,220,8,20,3,1,4,0,2021/09/01,0,0,0,0,0,0,0,1,0,34.564,36.786
1025,Batikent,500000,100,80,3,8,1,1,1,0,2021/08/31,0,0,0,1,0,1,0,1,0,34.564,36.787
1026,Batikent,369000,150,135,6,13,1,1,2,0,2021/09/04,9,0,0,0,1,0,0,1,0,34.562,36.786
1027,Batikent,649000,110,100,1,8,2,1,1,1,2021/09/01,0,0,0,0,0,0,1,1,0,34.561,36.786
1028,Batikent,223000,80,68,1,9,1,0,0,1,2021/09/09,6,0,0,1,1,1,0,1,0,34.561,36.786
1029,Batikent,375000,70,55,4,9,1,0,0,1,2021/09/09,0,0,0,1,1,1,0,1,0,34.560,36.787
1030,Batikent,499000,90,85,7,9,1,1,1,0,2021/09/14,0,0,0,1,0,0,0,1,0,34.559,36.784
1031,Batikent,650000,155,135,8,8,1,1,1,0,2021/09/02,0,0,0,0,0,0,0,1,0,34.559,36.786
1032,Batikent,1600000,220,220,10,11,2,2,3,0,2021/09/09,0,0,0,0,1,0,0,1,0,34.560,36.786
1033,Batikent,750000,210,170,1,9,2,1,3,0,2021/09/10,0,0,0,0,0,1,0,1,0,34.559,36.784
1034,Batikent,950000,220,200,3,13,2,1,3,0,2021/09/10,2,0,0,0,0,1,0,1,0,34.560,36.784
1035,Batikent,705000,165,140,1,10,2,0,2,1,2021/08/13,0,0,0,0,1,0,0,1,0,34.559,36.785
1036,Batikent,1450000,300,250,14,14,2,1,3,1,2021/09/03,1,0,0,0,0,1,0,1,0,34.559,36.785
1037,Batikent,650000,125,115,3,8,2,1,1,0,2021/08/12,0,0,0,1,1,0,0,1,0,34.560,36.785
1038,Batikent,310000,140,120,2,16,2,0,2,0,2021/09/02,6,0,0,1,1,0,0,1,0,34.560,36.785
1039,Batikent,650000,140,110,3,8,2,1,1,0,2021/08/31,0,0,0,,,,,1,0,34.558,36.786
1040,Batikent,650000,145,125,5,9,2,1,1,0,2021/09/16,0,0,0,0,1,0,0,1,0,34.558,36.786
1041,Batikent,650000,135,110,5,8,2,1,1,1,2021/09/04,0,0,0,0,1,0,0,1,0,34.558,36.786
1042,Batikent,500000,90,75,7,8,1,1,1,0,2021/09/10,0,0,0,,,,,1,0,34.566,36.784
600,Fuatmorel,2500000,185,155,10,20,2,1,3,0,2021/08/29,6,0,0,0,1,0,0,1,0,34.585,36.803
601,Fuatmorel,4550000,400,360,16,26,3,1,4,0,2021/09/08,1,0,0,0,0,1,0,0,0,34.586,36.805
602,Fuatmorel,2500000,275,230,4,15,2,2,4,0,2021/09/02,0,0,0,0,0,1,0,1,0,34.584,36.806
603,Fuatmorel,1250000,190,140,11,13,2,2,3,0,2021/08/18,0,0,0,0,0,1,0,1,0,34.584,36.806
604,Fuatmorel,1300000,215,185,11,13,2,1,3,0,2021/09/03,0,0,0,0,0,1,0,1,0,34.588,36.807
605,Fuatmorel,1200000,210,149,3,14,2,2,3,0,2021/09/04,0,0,0,0,0,1,0,1,0,34.588,36.808
606,Fuatmorel,985000,200,170,7,8,2,1,2,1,2021/08/15,6,0,0,0,0,1,0,1,0,34.581,36.805
607,Fuatmorel,1500000,205,175,11,11,2,1,2,0,2021/08/24,6,0,0,0,0,0,0,1,0,34.579,36.806
608,Fuatmorel,1200000,200,140,6,7,3,2,2,1,2021/08/15,2,0,0,0,0,1,1,1,0,34.580,36.808
609,Fuatmorel,1800000,265,220,6,12,2,1,3,0,2021/09/09,6,0,0,0,1,0,0,1,0,34.581,36.808
610,Fuatmorel,2250000,250,200,12,15,2,2,3,0,2021/08/25,6,0,0,0,0,1,0,0,0,34.584,36.808
611,Fuatmorel,1900000,350,260,9,10,3,1,4,0,2021/09/09,0,0,0,0,0,1,0,1,0,34.584,36.808
612,Fuatmorel,1495000,220,170,5,11,2,1,30,0,2021/09/10,0,0,0,0,1,0,0,1,0,34.583,36.810
613,Fuatmorel,1250000,210,170,11,13,2,1,3,0,2021/09/07,0,0,0,0,0,1,0,1,0,34.583,36.811
614,Fuatmorel,2750000,240,192,6,14,2,2,3,0,2021/09/06,0,0,0,0,0,1,0,1,0,34.582,36.812
615,Fuatmorel,1500000,230,175,7,13,2,2,2,0,2021/08/24,2,0,0,0,0,1,0,1,0,34.581,36.811
616,Fuatmorel,1500000,240,239,2,12,2,1,3,1,2021/08/23,6,0,0,0,1,0,0,1,0,34.581,36.809
617,Fuatmorel,2500000,360,250,5,6,2,1,3,0,2021/08/13,8,0,0,0,1,0,0,1,0,34.580,36.809
618,Fuatmorel,2200000,360,340,2,7,2,1,3,0,2021/09/08,7,0,0,0,1,0,0,1,0,34.580,36.809
619,Fuatmorel,1550000,225,180,2,13,2,1,2,0,2021/09/03,6,0,0,0,1,0,0,1,0,34.580,36.809
620,Fuatmorel,5500000,350,340,22,22,5,1,6,0,2021/09/10,0,0,0,0,1,0,0,0,0,34.577,36.807
621,Fuatmorel,1990000,220,180,4,15,3,1,2,0,2021/09/02,7,0,0,0,0,1,0,1,0,34.581,36.811
622,Fuatmorel,2200000,240,220,2,15,3,1,2,0,2021/09/08,8,0,0,1,0,1,0,1,0,34.580,36.811
623,Fuatmorel,1650000,275,190,5,11,2,1,3,1,2021/09/04,7,0,0,0,1,0,0,1,0,34.576,36.808
624,Fuatmorel,1350000,260,233,3,13,2,1,3,0,2021/09/03,7,0,0,0,1,0,0,1,0,34.575,36.809
626,Fuatmorel,1350000,280,200,5,14,2,1,3,0,2021/08/23,7,0,0,0,1,1,0,1,0,34.574,36.809
627,Fuatmorel,1490000,220,160,11,13,2,2,3,0,2021/08/23,0,0,0,1,0,0,0,0,0,34.575,36.811
625,Fuatmorel,2100000,280,280,15,15,3,1,3,0,2021/09/10,6,0,0,0,1,0,0,1,0,34.579,36.810
628,Fuatmorel,990000,200,150,4,8,2,0,2,0,2021/09/08,6,0,0,0,0,1,0,1,0,34.580,36.811
629,Fuatmorel,800000,155,125,1,11,2,2,2,0,2021/09/07,6,0,0,0,0,1,0,1,0,34.580,36.812
630,Fuatmorel,1720000,220,190,12,12,2,1,3,1,2021/09/03,4,0,0,0,0,1,0,1,0,34.580,36.812
631,Fuatmorel,1200000,200,170,6,8,3,1,2,0,2021/08/21,2,0,0,0,0,1,1,1,0,34.576,36.812
632,Fuatmorel,1600000,240,220,11,12,2,1,2,0,2021/08/22,6,0,0,0,0,1,0,1,0,34.577,36.812
633,Fuatmorel,1200000,220,170,12,13,2,2,3,0,2021/09/01,0,0,0,0,0,1,0,1,0,34.577,36.813
634,Fuatmorel,2000000,350,285,9,9,2,1,4,0,2021/08/24,3,0,0,0,0,1,0,1,0,34.576,36.813
635,Fuatmorel,1700000,235,190,11,18,2,2,3,0,2021/08/17,0,0,0,0,0,0,0,1,0,34.578,36.813
636,Fuatmorel,1750000,260,215,13,15,2,1,3,0,2021/09/01,0,0,0,,,,,1,0,34.576,36.814
637,Fuatmorel,2750000,240,239,1,15,2,2,3,0,2021/09/04,0,0,0,0,0,1,0,1,0,34.576,36.815
638,Fuatmorel,1650000,200,170,6,12,2,1,3,0,2021/08/23,6,0,0,0,0,1,0,1,0,34.572,36.811
639,Fuatmorel,1250000,225,165,11,13,2,13,3,1,2021/08/13,1,0,0,0,0,1,0,1,0,34.572,36.813
640,Fuatmorel,1400000,197,150,6,10,2,1,2,1,2021/09/02,6,0,0,0,0,0,0,1,0,34.583,36.813
641,Fuatmorel,2500000,250,225,4,15,2,2,4,1,2021/08/18,2,0,0,0,1,0,0,1,0,34.562,36.828
642,Fuatmorel,1900000,300,299,9,15,2,1,4,0,2021/09/05,3,0,0,0,0,1,0,1,0,34.575,36.820
643,Fuatmorel,1600000,260,220,7,12,2,2,3,1,2021/09/04,6,0,0,0,0,1,0,0,0,34.577,36.820
644,Fuatmorel,1400000,210,170,5,10,2,1,2,0,2021/08/25,6,0,0,0,0,0,0,1,0,34.577,36.820
646,Fuatmorel,730000,125,115,7,8,1,1,1,0,2021/08/27,4,0,0,0,1,0,0,1,0,34.579,36.822
645,Fuatmorel,1150000,300,299,1,14,2,1,4,0,2021/09/03,7,0,0,0,1,0,0,1,0,34.576,36.815
647,Fuatmorel,1300000,200,199,12,13,2,1,3,0,2021/09/05,0,0,0,0,0,1,0,1,0,34.575,36.817
648,Fuatmorel,1550000,300,275,11,15,2,1,4,1,2021/09/11,0,0,0,0,0,0,1,1,0,34.572,36.816
649,Fuatmorel,970000,200,185,5,15,2,1,2,0,2021/08/17,6,0,0,0,0,1,0,1,0,34.575,36.818
650,Fuatmorel,3450000,500,450,13,22,4,2,5,0,2021/08/26,6,0,0,0,0,1,0,0,0,34.575,36.818
651,Fuatmorel,2500000,265,220,4,15,2,2,4,0,2021/09/09,0,0,0,0,1,0,0,1,0,34.579,36.814
652,Fuatmorel,1575000,360,260,1,12,2,1,3,1,2021/08/18,6,0,0,0,0,0,0,1,0,34.579,36.815
653,Fuatmorel,1325000,210,157,6,10,2,1,2,1,2021/08/14,6,0,0,0,0,0,0,1,0,34.581,36.815
654,Fuatmorel,1600000,360,270,1,11,3,2,3,0,2021/08/21,4,0,0,0,1,0,0,1,0,34.580,36.816
655,Fuatmorel,1750000,220,190,13,16,2,2,3,0,2021/09/06,2,0,0,0,1,0,0,1,0,34.581,36.813
656,Fuatmorel,1750000,220,190,13,15,13,1,3,0,2021/09/01,0,0,0,0,0,1,0,1,0,34.581,36.814
657,Fuatmorel,4350000,410,315,16,30,3,2,4,0,2021/09/09,3,0,0,0,0,1,0,1,0,34.581,36.814
1043,Egricam,715000,185,140,1,9,2,2,2,1,2021/09/04,6,0,0,1,1,0,1,1,0,34.561,36.776
1044,Egricam,800000,230,185,10,15,2,1,2,0,2021/09/03,6,0,0,1,0,0,0,1,0,34.561,36.777
1045,Egricam,850000,196,160,6,7,2,1,2,0,2021/09/11,6,0,1,1,0,0,0,0,0,34.559,36.777
1046,Egricam,260000,120,110,2,2,1,0,1,1,2021/09/06,3,0,1,0,0,0,1,1,0,34.562,36.778
1047,Egricam,320000,125,95,5,5,1,0,2,0,2021/09/10,9,0,1,0,1,1,0,1,0,34.565,36.779
1048,Egricam,429000,160,150,5,10,1,0,2,1,2021/08/21,8,0,0,0,0,1,1,0,0,34.565,36.779
1049,Egricam,820000,235,190,2,10,2,1,3,1,2021/08/21,6,0,0,0,0,1,0,1,0,34.568,36.780
1050,Egricam,260000,120,110,2,2,1,0,1,0,2021/08/21,2,0,1,0,0,0,1,1,0,34.564,36.780
1054,ciftlikkoy,755000,220,155,4,16,2,1,3,1,2021/09/09,2,0,0,0,1,0,0,1,0,34.541,36.767
1055,ciftlikkoy,490000,135,100,4,13,2,1,1,0,2021/09/08,0,0,0,1,1,1,0,1,0,34.542,36.767
1056,ciftlikkoy,635000,185,140,10,10,2,2,2,0,2021/09/11,6,0,0,0,1,0,0,1,0,34.540,36.767
1057,ciftlikkoy,500000,115,95,9,12,1,2,1,0,2021/09/03,4,0,0,1,1,1,0,0,0,34.540,36.768
1058,ciftlikkoy,820000,178,156,10,12,2,2,3,0,2021/09/12,6,0,0,0,0,1,0,1,0,34.539,36.768
1059,ciftlikkoy,840000,155,130,6,15,2,2,2,0,2021/09/05,6,0,0,0,1,0,0,1,0,34.540,36.769
1060,ciftlikkoy,365000,165,140,2,10,1,0,2,0,2021/09/11,8,0,0,0,0,1,0,1,0,34.541,36.769
1061,ciftlikkoy,450000,110,88,13,18,1,2,1,0,2021/09/09,1,0,0,1,1,1,0,1,0,34.541,36.770
1062,ciftlikkoy,1200000,220,190,3,15,2,2,3,0,2021/09/09,6,0,0,0,1,0,0,1,0,34.538,36.769
1063,ciftlikkoy,1050000,200,160,10,16,2,2,3,0,2021/09/09,2,0,0,0,0,1,0,1,0,34.538,36.770
1064,ciftlikkoy,440000,110,90,2,14,1,0,1,1,2021/09/07,3,0,0,0,1,0,0,1,0,34.539,36.771
1065,ciftlikkoy,335000,95,90,7,10,1,0,1,1,2021/09/06,2,0,0,0,1,0,1,1,0,34.540,36.771
1066,ciftlikkoy,825000,200,170,1,11,2,1,3,0,2021/09/04,6,0,0,0,1,0,0,1,0,34.538,36.771
